Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
ram_settings_performance_mode;§bPerformance_Mode._§!;;;;;;;;;;;;;
ram_settings_dev_mode;§bDevelopment_Mode._§!;;;;;;;;;;;;;
ram_settings_dis_dev_mode;§bDevelopment_Mode._(Dismantlement)_§!;;;;;;;;;;;;;
berlin_conference_intro;§bThe_following_nations_have_been_invited_to_the_Berlin_Conference.\n§!;;;;;;;;;;;;;
berlin_conference_intro_outro;§bTogether_we_can_hope_to_avoid_conflict_in_the_division_of_the_continent.\n§!;;;;;;;;;;;;;
berlin_conference_colony_sec_1;§bThe_region_of_§!;;;;;;;;;;;;;
berlin_conference_colony_sec_2;§b_is_disputed_between_§!;;;;;;;;;;;;;
arbitration_and_disputes_state;§bOur_rightful_lands_lie_within_the_borders_of_our_neighbors!_We_can_chose_a_dispute_and_a_great_power_to_arbitrate_which_may_be_in_to_our_favour._First_we_must_choose_the_disputee|§!;;;;;;;;;;;;;
arbitration_and_disputes_state_2;§bWe_now_must_choose_a_great_power§!;;;;;;;;;;;;;
arbitration_and_disputes_gp_or_entity;§bGreat_Power§!;;;;;;;;;;;;;
arbitration_and_disputes_state_3;§bto_adjudicate_on_our_claim.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_4;§be_has_asked_us_to_adjudicate_their_claim_on_territory_shared_bye_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_5;§b._To_whom_should_we_award_the_lands?§!;;;;;;;;;;;;;
arbitration_and_disputes_state_6;§RNote!§!_§bThis_does_not_guarantee_either_party_will_respect_our_decision.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_6b;§bCreate__§!;;;;;;;;;;;;;
arbitration_and_disputes_state_6c;§bThe_Autonomous_Region_of_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_7;§b_has_asked_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_8;§b_to_arbitrate_on_claims_they_hold_on_our_lands.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_9;§b_has_awarded_the_regions_to_our_neighbor._Should_we_accept_these_claims_or_face_international_confrontation?§!;;;;;;;;;;;;;
arbitration_and_disputes_state_9b;§b_naively_believe_that_lasting_peace_can_be_brought_about_by_the_creation_of_the_Autonomous_Region_of_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_9c;§b,_do_we_humor_this_decision?§!;;;;;;;;;;;;;
arbitration_and_disputes_state_10;§RNote!§!_§bRefusal_to_accept_this_decision_risks_war_with_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_10b;§bJust_as_long_as_its_not_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_11;§b_is_unwilling_to_pursue_our_claims._Our_borders_are_still_unresolved._We_must_continue_to_bide_our_time.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_11b;§b_has_not_only_rejected_our_claim,_but_sided_with_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_11c;§b!_We_were_fools_to_trust_them.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_11d;§bIgnore_them,_Clearly_they_have_fallen_for_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_11e;§b_propaganda.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_12;§b_has_ruled_in_our_favour_against_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_13;§b._We_can_now_begin_intergrating_the_new_regions.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_14;§bIn_an_unexpected_turn_of_events,_we_have_been_awarded_the_lands_of_our_neighbor!§!;;;;;;;;;;;;;
arbitration_and_disputes_state_15;§b_has_asked_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_16;§b_to_ajudicate_on_our_territorial_disputes,_and_naturally_they_have_affirmed_our_right_to_all_disputed_terrtories!§!§!;;;;;;;;;;;;;
arbitration_and_disputes_state_17;§b_will_now_lose_any_cores_within_our_lands_and_we_can_begin_intergrating_any_of_our_territory_they_control.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_18;§b_has_flat_out_refused_to_cooperate_with_our_decision._We_are_now_faced_with_the_options_of_force_or_humiliation_on_the_world_stage.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_18b;§b_has_refused_autonomy_for_their_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_18c;§b_population._If_we_want_self_determination_for_the_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_18d;§b_people_we_must_use_force.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_19;§bAs_you_would_expect,_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_20;§b_has_recognised_our_judgement_on_their_disputed_terrtories_and_has_abandoned_any_claims_on_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_21;§b_land._Our_diplomatic_maturity_is_recognised_by_the_major_powers.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_22;§bGod_Bless_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_23;§bhas_recognised_the_need_for_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_24;§b_autonomy._We_are_sure_this_will_bring_about_a_lasting_peace.§!;;;;;;;;;;;;;
arbitration_and_disputes_state_25;§bLong_Live_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_26;§b_has_decided_on_a_compromise,_with_the_creation_of_a_§!;;;;;;;;;;;;;
arbitration_and_disputes_state_27;§b_state_within_the_boundaries_of_our_neighbor._Hopefully_the_new_state_lacks_interest_in_any_greater_territorial_expansion§!;;;;;;;;;;;;;
neutrality_state_1;§bThe_Following_countries_have_declared_Neutrality._This_changes_the_international_fallout_from_hostile_acts_against_them.§!;;;;;;;;;;;;;
commonwealth_games_state_1;§bWe_have_the_option_to_choose_the_host_nation_for_the_1836_British_Empire_Games._Our_choice_will_recive_a_boost_to_their_prestige_&_the_option_to_select_a_host_city._This_will_result_in_a_local_economic_boom._If_we_were_not_the_previous_hosts,_we_also_have_the_option_to_select_ourselves.§!;;;;;;;;;;;;;
treaty_port_state_1;§bOur_recent_humiliation_of_§!;;;;;;;;;;;;;
treaty_port_state_2;§b_has_allowed_us_an_opportunity._We_could_seize_territory_to_establish_an_outpost,_to_develop_our_military_and_economic_interests_in_the_region.§!;;;;;;;;;;;;;
change_capital_desc;§bno_longer_suits_our_needs.§!;;;;;;;;;;;;;
change_capital_desc_2;§b_needs_a_new_administrative_capital._Construction_will_take_time,_but_will_provide_a_local_stimulus_to_our_city_of_choice._This_event_will_picks_cities_with_major_populations_and/or_cultural_significance.§!;;;;;;;;;;;;;
change_capital_state_3;§b__(§!;;;;;;;;;;;;;
change_capital_state_4;§RThousand_Pounds§!_§b)§!;;;;;;;;;;;;;
change_capital_state_5;§YThe_cost_of_the_province_is_based_on_its_Terrain_&_Infrastructure_level.§!;;;;;;;;;;;;;
change_capital_state_6;§bConstructions_in_§!;;;;;;;;;;;;;
change_capital_state_7;§b_are_now_complete!_We_can_now_move_administrative_functions_from_§!;;;;;;;;;;;;;
missionaries_loc_1;§b_missionaries_have_been_persistent_in_their_efforts_to_spread_their_faith_throughout_§!;;;;;;;;;;;;;
missionaries_loc_2;§b._Their_strange_beliefs_and_customs_have_caused_much_discussion_and_debate_among_our_people._Now,_they_seek_an_audience_with_you,_to_present_their_case_and_ask_for_your_acceptance_of_their_god._Our_ancestors_have_followed_our_traditional_ways_for_countless_generations,_and_our_beliefs_are_deeply_woven_into_the_fabric_of_our_society._Yet,_the_world_around_us_is_changing_rapidly,_and_these_foreigners_bring_with_them_promises_of_new_knowledge,_trade,_and_protection._Your_advisors_are_divided_on_the_matter._Some_see_opportunity_in_aligning_with_the_foreigners'_ways,_hoping_it_will_bring_prosperity_and_shield_us_from_the_growing_threats_of_colonial_expansion._Others_fear_that_accepting_this_new_faith_will_erode_our_cultural_identity_and_lead_to_the_loss_of_our_independence.§!;;;;;;;;;;;;;
missionaries_loc_3;§bWord_has_reached_us_of_a_momentous_occasion_in_§!;;;;;;;;;;;;;
missionaries_loc_4;§b._The_local_ruler_has_embraced_the_teachings_of_our_missionaries,_accepting_§!;;;;;;;;;;;;;
missionaries_loc_5;§b._This_joyous_news_heralds_a_new_era_of_spiritual_enlightenment_and_cooperation_between_our_nations.§!;;;;;;;;;;;;;
missionaries_loc_6;§b's_conversion_is_a_testament_to_the_universal_practicality_of_our_beliefs_and_the_dedication_of_our_clergy_abroad._May_this_be_but_the_first_of_many_such_triumphs_of_faith_in_the_South_Pacific!§!;;;;;;;;;;;;;
missionaries_loc_7;§bThe_people_in_black_robes_who_speak_of_their_distant_god_have_brought_a_curious_gift_to_our_land_-_tiny_flying_creatures_they_call_'honey_bees'._These_insects,_we're_told,_were_first_carried_here_by_the_sister_of_one_of_their_holy_men._Now,_another_of_these_missionary_folk_has_arrived,_his_hands_full_of_humming_boxes._This_man,_with_his_strange_hat_and_smoky_tool,_visits_our_villages_often._He_shows_us_how_to_care_for_these_buzzing_strangers,_speaking_of_the_sweet_gold_they_produce_as_if_it_were_a_blessing_from_his_god._Some_of_our_people_are_learning_this_new_magic,_tending_to_the_singing_boxes_and_harvesting_the_amber_treasure_within._The_missionary_has_even_written_a_book_in_§!;;;;;;;;;;;;;
missionaries_loc_8;§b,_to_teach_us_more_about_these_sky_visitors._While_these_bees_are_not_born_of_our_earth,_we_are_becoming_skilled_in_their_ways,_wondering_if_this_is_another_path_to_the_sweetness_their_god_promises.§!;;;;;;;;;;;;;
missionaries_loc_9;§bFor_the_past_year,_our_village_has_played_host_to_a_peculiar_spectacle:_a_pale,_oddly-dressed_man_who_arrived_with_great_fanfare_from_the_land_of_§!;;;;;;;;;;;;;
missionaries_loc_10;§b._This_Reverend_has_been_regularly_gathering_our_people_to_listen_to_his_amusing_gibberish,_which_he_delivers_with_great_passion_and_many_theatrical_gestures._At_first,_we_thought_he_might_be_touched_in_the_head,_but_as_the_moons_passed,_we_realized_this_was_simply_how_the_§!;;;;;;;;;;;;;
missionaries_loc_11;§b_communicate._Out_of_politeness_and_for_some_light_entertainment,_we've_been_pretending_to_understand_his_nonsensical_ramblings._Some_of_the_old_woman_have_the_trend_of_shouting_"Amen!"_whenever_the_funny_man_paused_for_breath,_and_soon_it_caught_on._While_the_youth_have_developed_an_uncanny_ability_to_mimic_the_Reverend's_strange_sounds,_much_to_everyone's_amusement._Little_does_the_Reverend_know,_we've_been_placing_bets_on_what_he's_actually_trying_to_say._The_most_popular_theories_range_from_"The_sky_spirits_demand_more_hats"_to_"Beware_the_uprising_of_the_sentient_yams."§!;;;;;;;;;;;;;
missionaries_loc_12;§bIn_a_twist_of_fate_that_would_make_even_the_most_stoic_colonial_administrator_chuckle,_our_illustrious_missionary_has_made_a_discovery_of_biblical_proportions,_in_the_far-flung_islands_of_§!;;;;;;;;;;;;;
missionaries_loc_13;§b._After_a_full_year_of_what_he_believed_to_be_soul-stirring_sermons,_tearful_confessions,_and_miraculous_conversions,_the_Reverend_has_come_to_the_earth-shattering_realization_that_he_cannot,_in_fact,_speak_a_single_coherent_word_of_the_local_language._It_appears_that_the_natives,_in_an_act_of_either_unprecedented_politeness_or_a_masterclass_in_deadpan_comedy,_have_been_nodding_along_to_his_linguistic_gibberish_with_enthusiastic_fervor._They've_even_gone_so_far_as_to_punctuate_his_rambling_monologues_with_well-timed_"Amens,"_"Hallelujahs,"_and_the_occasional_"Praise_be!"_in_perfect_§!;;;;;;;;;;;;;
missionaries_loc_14;§b._Our_colonial_office_is_now_faced_with_the_delicate_task_of_explaining_to_the_Mission_Society_that_their_star_converter_has_been_preaching_the_gospel_of_complete_nonsense.§!;;;;;;;;;;;;;
missionaries_loc_15;§bOur_humble_village_recently_hosted_a_most_intriguing_guest_from_the_lands_of_§!;;;;;;;;;;;;;
missionaries_loc_16;§b._Clad_in_robes_as_pale_as_his_skin,_he_introduced_himself_as_a_"missionary."_We're_not_entirely_sure_what_that_means,_but_he_certainly_added_flavor_to_our_usually_bland_routines._During_his_stay,_our_village_experienced_a_series_of_curious_events._The_fires_burned_with_a_strange_new_intensity,_our_cooking_pots_seemed_more_eager_than_usual_to_be_filled,_and_everyone_developed_an_inexplicable_craving_for_exotic_cuisine._Our_guest's_presence_has_stirred_up_quite_an_appetite_for_cultural_exploration!_Recognizing_the_rare_opportunity_before_us,_invited_the_visitor_to_partake_in_our_most_sacred_feasts._When_dawn_broke,_we_found_our_guest_had_vanished,_leaving_nothing_behind_but_a_satisfied_air_and_a_few_well-cleaned_utensils._We_can_only_assume_he_was_eager_to_be_taken_in_by_other_fortunate_villages._Curiously,_we_all_felt_as_if_we'd_incorporated_a_piece_of_him_into_ourselves_-_such_is_the_power_of_cultural_absorbtion!§!;;;;;;;;;;;;;
missionaries_loc_17;§bOur_noble_quest_to_enlighten_the_far-flung_corners_of_our_empire_has_encountered_a_rather..._unusual_setback._A_man_of_great_faith_and_apparently_delectable_flavor,_ventured_into_the_wilds_of_§!;;;;;;;;;;;;;
missionaries_loc_18;§b_some_months_ago._We_regret_to_inform_that_he_has,_shall_we_say,_become_one_with_the_local_culture_in_a_most_unexpected_manner._Initial_reports_from_our_perplexed_colonial_administrators_suggested_that_the_good_Father's_arrival_coincided_with_a_series_of_minor_misfortunes—crops_wilting,_milk_souring,_and_an_inexplicable_plague_of_mildly_annoying_insects._The_superstitious_locals,_it_seems,_took_this_as_a_sign_that_our_missionary_would_make_a_splendid_main_course_at_their_next_tribal_gathering._Our_search_party,_dispatched_with_utmost_haste,_returned_with_naught_but_a_well-gnawed_boot_and_a_rather_sheepish-looking_tribal_chief_sporting_a_new_set_of_robes_suspiciously_similar_to_the_Father's_Sunday_best._When_questioned,_the_chief_merely_burped_and_commented_on_the_"divine_flavor"_of_their_recent_feast._We_must_remember_to_be_mindful_of_local_customs—and_perhaps_invest_in_less_appetizing_missionaries.§!;;;;;;;;;;;;;
dismantlement_loc_ddr_1;§bWe_Have_§!;;;;;;;;;;;;;
dismantlement_loc_ddr_1b;§B5§!;;;;;;;;;;;;;
dismantlement_loc_ddr_2;§b_Remaining_Dismantlement_Dollars§!;;;;;;;;;;;;;
dismantlement_loc_1;§b_has_fallen._The_war_has_concluded_with_our_unconditional_surrender_to_§!;;;;;;;;;;;;;
dismantlement_loc_2;§b._Our_major_cities,_including_§!;;;;;;;;;;;;;
dismantlement_loc_3;§b,_lie_in_ruins,_with_critical_infrastructure_destroyed._§!;;;;;;;;;;;;;
dismantlement_loc_4;§b_forces_now_occupy_key_strategic_points_across_our_territory.§!;;;;;;;;;;;;;
dismantlement_loc_5;§bIn_§!;;;;;;;;;;;;;
dismantlement_loc_6;§b_diplomats_are_negotiating_the_terms_of_our_defeat._The_discussions_revolve_around_border_adjustments,_reparations,_and_the_dismantling_of_our_military_capabilities._As_§!;;;;;;;;;;;;;
dismantlement_loc_7;§b_decides_on_our_future,_the_population_faces_an_uncertain_period_of_reconstruction_and_the_potential_of_a_new_nationality.§!;;;;;;;;;;;;;
dismantlement_loc_8;§bWe_can_finally_declare_victory!_§!;;;;;;;;;;;;;
dismantlement_loc_9;§b_has_fallen,_and_we_now_commence_the_systematic_dismantlement_of_their_nation._Their_military_forces_have_been_utterly_crushed,_their_government_toppled,_and_their_ability_to_resist_eliminated._§!;;;;;;;;;;;;;
dismantlement_loc_10;§b,_we_will_dictate_the_terms_of_§!;;;;;;;;;;;;;
dismantlement_loc_11;§b's_dissolution._Our_primary_focus_is_on_dismantling_their_political_structures,_industrial_capacity,_and_military_capabilities._We_are_dividing_their_territory,_redistributing_key_resources,_and_ensuring_they_can_never_again_pose_a_threat_to_our_interests.§!;;;;;;;;;;;;;
dismantlement_loc_12;§bNegotiations_turn_to_§!;;;;;;;;;;;;;
dismantlement_loc_13;§b's_future._The_§!;;;;;;;;;;;;;
dismantlement_loc_14;§b_independence_movement,_based_in_§!;;;;;;;;;;;;;
dismantlement_loc_15;§b,_seeks_freedom_from_§!;;;;;;;;;;;;;
dismantlement_loc_16;§b._We_must_decide_whether_to_support_§!;;;;;;;;;;;;;
dismantlement_loc_17;§b's_independence,_preserve_§!;;;;;;;;;;;;;
dismantlement_loc_18;§b's_borders,_or_seek_a_more_lucrative_arangement.§!;;;;;;;;;;;;;
dismantlement_loc_19;§bOur_newly_independent_nation,_born_from_the_remnats_of_§!;;;;;;;;;;;;;
dismantlement_loc_20;§b,_is_unexpectedly_constrained_by_the_Treaty_of_§!;;;;;;;;;;;;;
dismantlement_loc_21;§b._Despite_our_lack_of_influence_in_the_war,_the_victorious_powers_imposed_strict_limits_on_our_military_development,_citing_"regional_stability_concerns."_Our_rich_natural_resources,_once_the_pride_of_our_region,_were_now_subject_to_"international_oversight,"_with_§!;;;;;;;;;;;;;
dismantlement_loc_22;§b_companies_gaining_preferential_access_through_opaque_agreements._As_we_struggle_to_assert_our_sovereignty,_our_people_are_begining_to_realize_that_independence_on_paper_has_not_necessarily_translated_to_true_self-determination.§!;;;;;;;;;;;;;
tsunami_loc_1;§bWe_have_heard_reports_our_warships_have_encountered_an_abnormally_large_ocean_swell_while_navigating_§!;;;;;;;;;;;;;
tsunami_loc_2;§b._The_vessel,_sailing_under_fair_weather_conditions,_unexpectedly_found_itself_atop_a_wave_of_unusual_magnitude._Initial_reports_from_the_ship's_log_indicate_that_the_wave_was_significantly_larger_than_typical_ocean_swells,_extending_over_a_considerable_area_of_the_surrounding_waters.§!;;;;;;;;;;;;;
tsunami_loc_3;§bA_massive_wall_of_water,_born_from_the_depths_of_the_ocean,_crashes_upon_our_shores_with_terrifying_force._The_tsunami,_triggered_in_the_§!;;;;;;;;;;;;;
tsunami_loc_4;§b,_has_made_landfall_in_§!;;;;;;;;;;;;;
tsunami_loc_5;§b._Coastal_villages_have_been_swept_away,_fields_are_flooded_with_saltwater,_and_the_port_lies_partially_destroyed._Reports_indicate_that_the_wave_continues_to_travel_along_our_coasts,_threatening_other_provinces._The_full_extent_of_the_devastation_is_yet_unknown,_but_it's_clear_that_our_nation_faces_a_monumental_challenge_in_the_recovery_efforts_ahead§!;;;;;;;;;;;;;
cyclone_loc_1;§bA_monstrous_cyclone,_its_eye_a_vortex_of_destruction,_has_made_landfall_in_§!;;;;;;;;;;;;;
cyclone_loc_2;§b._Howling_winds_tear_through_our_coastal_settlements,_uprooting_trees,_demolishing_buildings,_and_flooding_low-lying_areas_with_torrential_rains_and_storm_surge._The_port_is_battered,_ships_tossed_about_like_toys_in_a_child's_bath._As_the_cyclone_continues_its_relentless_march_inland,_it_threatens_to_wreak_havoc_across_multiple_provinces._The_true_scale_of_devastation_is_still_unfolding,_but_it's_evident_that_our_nation_faces_a_severe_test_in_the_coming_days_and_weeks.§!;;;;;;;;;;;;;
missionaries_menu_loc_1;§WWe_have_§!§dActive§!§W_missions_in_the_following_areas|§!;;;;;;;;;;;;;
missionaries_menu_loc_2;§WProselytization_is_§!§RBanned§!§W_in_the_following_countries|§!;;;;;;;;;;;;;
